ssp,year,depth_zone,phys_zone,contaminant,baseline,precip_delta,temp_delta,projected,total_change_pct,baseline_exceeds_who,projected_exceeds_who,who_guideline
SSP2-4.5,2040,Intermediate,Ganges_Floodplain,NO3-,1.1,0.06666666666666667,0.04950000000000001,1.2161666666666668,10.560606060606068,False,False,50.0
SSP2-4.5,2040,Intermediate,GBM_Delta,As,12.187750000000001,0.28675999999999957,1.0968975,13.571407500000001,11.352854300424605,True,True,10.0
SSP2-4.5,2040,Intermediate,GBM_Delta,Mn2+,0.289755,-0.05505466666666667,0.02086236,0.2555626933333333,-11.80041989496874,False,False,0.4
SSP2-4.5,2040,Intermediate,GBM_Delta,Fe2+,4.28583,0.09968799999999997,0.23143481999999999,4.616952819999999,7.725990531588961,True,True,0.3
SSP2-4.5,2040,Intermediate,GBM_Delta,Cr3+,0.01125,-0.0005466666666666665,0.00030375,0.011007083333333334,-2.1592592592592497,False,False,0.05
SSP2-4.5,2040,Intermediate,GBM_Delta,NO3-,2.8,-0.05333333333333326,0.126,2.8726666666666665,2.595238095238095,False,False,50.0
SSP2-4.5,2040,Intermediate,Meghna_Floodplain,As,7.7431,8.455906666666667,0.696879,16.89588566666667,118.20570142018919,False,True,10.0
SSP2-4.5,2040,Intermediate,Meghna_Floodplain,Mn2+,0.26086,0.12146400000000002,0.01878192,0.40110592,53.76290730660126,False,True,0.4
SSP2-4.5,2040,Intermediate,Meghna_Floodplain,Fe2+,2.02999,0.08978666666666667,0.10961946,2.229396126666667,9.823010293975175,True,True,0.3
SSP2-4.5,2040,Intermediate,Meghna_Floodplain,Cr3+,0.0193,-0.00488,0.0005211,0.014941100000000002,-22.584974093264243,False,False,0.05
SSP2-4.5,2040,Intermediate,Meghna_Floodplain,NO3-,1.6,0.11999999999999993,0.07200000000000002,1.792,11.999999999999996,False,False,50.0
SSP2-4.5,2040,Intermediate,Eastern_Hills,As,0.35475,-0.0077453333333333445,0.0319275,0.3789321666666667,6.816678412027251,False,False,10.0
SSP2-4.5,2040,Intermediate,Eastern_Hills,Mn2+,0.25305,-0.04648,0.018219600000000002,0.2247896,-11.16791147994467,False,False,0.4
SSP2-4.5,2040,Intermediate,Eastern_Hills,Fe2+,3.8976300000000004,-0.5209800000000001,0.21047202,3.5871220200000002,-7.966584308926196,True,True,0.3
SSP2-4.5,2040,Intermediate,Eastern_Hills,Cr3+,0.0049499999999999995,-0.0010533333333333332,0.00013365,0.004030316666666666,-18.579461279461277,False,False,0.05
SSP2-4.5,2040,Intermediate,Eastern_Hills,NO3-,1.4,0.05333333333333338,0.063,1.5163333333333333,8.309523809523816,False,False,50.0
SSP2-4.5,2040,Medium_Deep,Northern_Terrace,As,4.0949,1.3064453333333335,0.368541,5.769886333333334,40.90420604491767,False,False,10.0
SSP2-4.5,2040,Medium_Deep,Northern_Terrace,Mn2+,0.36571,-0.08016266666666666,0.02633112,0.3118784533333333,-14.719736038573373,False,False,0.4
SSP2-4.5,2040,Medium_Deep,Northern_Terrace,Fe2+,4.83835,-0.02089333333333343,0.2612709,5.078727566666666,4.96817234525543,True,True,0.3
SSP2-4.5,2040,Medium_Deep,Northern_Terrace,Cr3+,0.0041,-0.0008266666666666667,0.00011070000000000001,0.003384033333333334,-17.462601626016255,False,False,0.05
SSP2-4.5,2040,Medium_Deep,Northern_Terrace,NO3-,1.3,0.05333333333333332,0.0585,1.4118333333333333,8.602564102564095,False,False,50.0
SSP2-4.5,2040,Medium_Deep,Brahmaputra_Floodplain,As,0.4419,0.6273213333333334,0.03977100000000001,1.1089923333333334,150.96002112091728,False,False,10.0
SSP2-4.5,2040,Medium_Deep,Brahmaputra_Floodplain,Mn2+,0.24042999999999998,-0.047754666666666654,0.01731096,0.2099862933333333,-12.66219135160616,False,False,0.4
SSP2-4.5,2040,Medium_Deep,Brahmaputra_Floodplain,Fe2+,3.21312,0.00583466666666664,0.17350848,3.3924631466666666,5.581588819174716,True,True,0.3
SSP2-4.5,2040,Medium_Deep,Brahmaputra_Floodplain,Cr3+,0.0025,-0.0004,6.75e-05,0.0021674999999999997,-13.300000000000011,False,False,0.05
SSP2-4.5,2040,Medium_Deep,Brahmaputra_Floodplain,NO3-,2.4,-0.1866666666666666,0.108,2.3213333333333335,-3.2777777777777684,False,False,50.0
SSP2-4.5,2040,Medium_Deep,Ganges_Floodplain,As,2.9532,1.6818986666666667,0.26578799999999997,4.900886666666666,65.95173597002119,False,False,10.0
SSP2-4.5,2040,Medium_Deep,Ganges_Floodplain,Mn2+,0.62914,-0.02251733333333335,0.045298080000000004,0.6519207466666667,3.6209343972194787,True,True,0.4
SSP2-4.5,2040,Medium_Deep,Ganges_Floodplain,Fe2+,2.81262,-0.19058933333333325,0.15188148,2.773912146666667,-1.3762205108878176,True,True,0.3
SSP2-4.5,2040,Medium_Deep,Ganges_Floodplain,Cr3+,0.007,-0.0016,0.000189,0.005589,-20.15714285714286,False,False,0.05
SSP2-4.5,2040,Medium_Deep,Ganges_Floodplain,NO3-,1.1,0.02666666666666663,0.04950000000000001,1.1761666666666668,6.924242424242428,False,False,50.0
SSP2-4.5,2040,Medium_Deep,GBM_Delta,As,3.42075,1.3058520000000002,0.3078675,5.0344695,47.17443543082658,False,False,10.0
SSP2-4.5,2040,Medium_Deep,GBM_Delta,Mn2+,0.25886,-0.04580266666666666,0.01863792,0.23169525333333332,-10.493991604213344,False,False,0.4
SSP2-4.5,2040,Medium_Deep,GBM_Delta,Fe2+,2.659815,0.2867626666666666,0.14363001,3.0902076766666666,16.181301205785612,True,True,0.3
SSP2-4.5,2040,Medium_Deep,GBM_Delta,Cr3+,0.0135,-0.0008000000000000003,0.00036449999999999997,0.0130645,-3.2259259259259263,False,False,0.05
SSP2-4.5,2040,Medium_Deep,GBM_Delta,NO3-,2.1500000000000004,-0.09333333333333342,0.09675000000000003,2.153416666666667,0.15891472868217882,False,False,50.0
SSP2-4.5,2040,Medium_Deep,Meghna_Floodplain,As,2.7743,1.380948,0.24968700000000002,4.404935,58.77644811303752,False,False,10.0
SSP2-4.5,2040,Medium_Deep,Meghna_Floodplain,Mn2+,0.29354,0.07097599999999998,0.02113488,0.38565088000000003,31.37932820058595,False,False,0.4
SSP2-4.5,2040,Medium_Deep,Meghna_Floodplain,Fe2+,3.8668250000000004,-0.10404266666666687,0.20880855,3.9715908833333335,2.709351556725043,True,True,0.3
SSP2-4.5,2040,Medium_Deep,Meghna_Floodplain,Cr3+,0.024,-0.005653333333333333,0.0006479999999999999,0.018994666666666667,-20.855555555555558,False,False,0.05
SSP2-4.5,2040,Medium_Deep,Meghna_Floodplain,NO3-,1.7,-0.03999999999999997,0.07650000000000001,1.7365,2.147058823529411,False,False,50.0
SSP2-4.5,2040,Medium_Deep,Eastern_Hills,As,0.09455,0.5878426666666667,0.0085095,0.6909021666666667,630.7267759562842,False,False,10.0
SSP2-4.5,2040,Medium_Deep,Eastern_Hills,Mn2+,0.1451,-0.01526666666666667,0.0104472,0.14028053333333332,-3.321479439467049,False,False,0.4
SSP2-4.5,2040,Medium_Deep,Eastern_Hills,Fe2+,3.567005,-0.3832826666666667,0.19261827,3.3763406033333334,-5.3452237007424035,True,True,0.3
SSP2-4.5,2040,Medium_Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.0008240000000000002,0.0001836,0.0061596,-9.41764705882353,False,False,0.05
SSP2-4.5,2040,Medium_Deep,Eastern_Hills,NO3-,1.2,0.06666666666666667,0.054,1.3206666666666667,10.055555555555559,False,False,50.0
SSP2-4.5,2040,Deep,Northern_Terrace,As,1.7324,0.5646106666666666,0.155916,2.4529266666666665,41.591241437697214,False,False,10.0
SSP2-4.5,2040,Deep,Northern_Terrace,Mn2+,0.23079,-0.04335733333333334,0.01661688,0.20404954666666666,-11.586486993948322,False,False,0.4
SSP2-4.5,2040,Deep,Northern_Terrace,Fe2+,2.81453,0.013160000000000002,0.15198462,2.97967462,5.8675736268577685,True,True,0.3
SSP2-4.5,2040,Deep,Northern_Terrace,Cr3+,0.0041,-0.0008266666666666667,0.00011070000000000001,0.003384033333333334,-17.462601626016255,False,False,0.05
SSP2-4.5,2040,Deep,Northern_Terrace,NO3-,1.2,-0.02666666666666663,0.054,1.2273333333333334,2.277777777777786,False,False,50.0
SSP2-4.5,2040,Deep,Brahmaputra_Floodplain,As,0.2965,0.7138293333333333,0.026685,1.0370143333333335,249.7518830803823,False,False,10.0
SSP2-4.5,2040,Deep,Brahmaputra_Floodplain,Mn2+,0.22946,-0.036549333333333336,0.01652112,0.20943178666666667,-8.728411633109614,False,False,0.4
SSP2-4.5,2040,Deep,Brahmaputra_Floodplain,Fe2+,1.32796,0.07141866666666666,0.07170984,1.4710885066666668,10.778073636756135,True,True,0.3
SSP2-4.5,2040,Deep,Brahmaputra_Floodplain,Cr3+,0.0032,-0.0005866666666666667,8.64e-05,0.0026997333333333333,-15.633333333333338,False,False,0.05
SSP2-4.5,2040,Deep,Brahmaputra_Floodplain,NO3-,1.8,-0.13333333333333333,0.08100000000000002,1.7476666666666667,-2.907407407407408,False,False,50.0
SSP2-4.5,2040,Deep,Ganges_Floodplain,As,10.1645,0.21564000000000003,0.9148050000000001,11.294945,11.121501303556494,True,True,10.0
SSP2-4.5,2040,Deep,Ganges_Floodplain,Mn2+,0.2566,0.011946666666666668,0.0184752,0.2870218666666667,11.855754741491305,False,False,0.4
SSP2-4.5,2040,Deep,Ganges_Floodplain,Fe2+,2.67919,0.16698533333333335,0.14467626000000003,2.9908515933333337,11.632679777594479,True,True,0.3
SSP2-4.5,2040,Deep,Ganges_Floodplain,Cr3+,0.00615,-0.0013733333333333334,0.00016605,0.004942716666666667,-19.63062330623306,False,False,0.05
SSP2-4.5,2040,Deep,Ganges_Floodplain,NO3-,1.3,0.08000000000000002,0.0585,1.4385000000000001,10.653846153846159,False,False,50.0
SSP2-4.5,2040,Deep,GBM_Delta,As,3.48725,0.3823613333333333,0.31385250000000003,4.183463833333334,19.964551819724242,False,False,10.0
SSP2-4.5,2040,Deep,GBM_Delta,Mn2+,0.213225,-0.04291333333333333,0.0153522,0.18566386666666668,-12.925845155743145,False,False,0.4
SSP2-4.5,2040,Deep,GBM_Delta,Fe2+,1.54091,0.26967199999999997,0.08320914,1.8937911399999998,22.900827433140144,True,True,0.3
SSP2-4.5,2040,Deep,GBM_Delta,Cr3+,0.00865,-0.00021733333333333327,0.00023354999999999998,0.008666216666666667,0.18747591522158966,False,False,0.05
SSP2-4.5,2040,Deep,GBM_Delta,NO3-,2.2,-0.13466666666666677,0.09900000000000002,2.1643333333333334,-1.6212121212121244,False,False,50.0
SSP2-4.5,2040,Deep,Meghna_Floodplain,As,2.3027,1.2342666666666664,0.20724300000000004,3.7442096666666664,62.60084538440379,False,False,10.0
SSP2-4.5,2040,Deep,Meghna_Floodplain,Mn2+,0.27829,-0.049570666666666666,0.02003688,0.24875621333333334,-10.612593577443187,False,False,0.4
SSP2-4.5,2040,Deep,Meghna_Floodplain,Fe2+,3.66245,-0.11365866666666674,0.1977723,3.7465636333333334,2.2966493285460063,True,True,0.3
SSP2-4.5,2040,Deep,Meghna_Floodplain,Cr3+,0.0062,-0.00045866666666666674,0.0001674,0.0059087333333333325,-4.6978494623656015,False,False,0.05
SSP2-4.5,2040,Deep,Meghna_Floodplain,NO3-,1.2,0.13333333333333333,0.054,1.3873333333333333,15.611111111111114,False,False,50.0
SSP2-4.5,2040,Deep,Eastern_Hills,As,0.10005,0.6381560000000001,0.0090045,0.7472105,646.8370814592704,False,False,10.0
SSP2-4.5,2040,Deep,Eastern_Hills,Mn2+,0.26636000000000004,-0.05264266666666668,0.019177920000000005,0.23289525333333339,-12.563728287530655,False,False,0.4
SSP2-4.5,2040,Deep,Eastern_Hills,Fe2+,5.62028,-1.1345746666666665,0.30349512,4.789200453333334,-14.787155562830792,True,True,0.3
SSP2-4.5,2040,Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.0013706666666666667,0.0001836,0.005612933333333334,-17.45686274509804,False,False,0.05
SSP2-4.5,2040,Deep,Eastern_Hills,NO3-,1.6,-0.013333333333333345,0.07200000000000002,1.6586666666666667,3.666666666666665,False,False,50.0
SSP2-4.5,2050,Shallow,Barind_Tract,As,0.7997,0.30036399999999996,0.103961,1.204025,50.55958484431661,False,False,10.0
SSP2-4.5,2050,Shallow,Barind_Tract,Mn2+,0.73547,-0.046447999999999955,0.07648888,0.76551088,4.084582647830646,True,True,0.4
SSP2-4.5,2050,Shallow,Barind_Tract,Fe2+,0.85185,0.157808,0.0664443,1.0761022999999998,26.325327228972217,True,True,0.3
SSP2-4.5,2050,Shallow,Barind_Tract,Cr3+,0.0106,0.001892,0.00041339999999999997,0.0129054,21.749056603773575,False,False,0.05
SSP2-4.5,2050,Shallow,Barind_Tract,NO3-,1.1,0.07999999999999999,0.07150000000000001,1.2515,13.77272727272727,False,False,50.0
SSP2-4.5,2050,Shallow,Northern_Terrace,As,1.14405,0.8251599999999999,0.1487265,2.1179365,85.12621825969143,False,False,10.0
SSP2-4.5,2050,Shallow,Northern_Terrace,Mn2+,0.55535,-0.19790000000000002,0.057756400000000006,0.4152064,-25.235185018456836,True,True,0.4
SSP2-4.5,2050,Shallow,Northern_Terrace,Fe2+,4.36683,0.14126799999999984,0.34061274,4.8487107400000005,11.035024033452189,True,True,0.3
SSP2-4.5,2050,Shallow,Northern_Terrace,Cr3+,0.0030499999999999998,-0.00030799999999999995,0.00011894999999999999,0.0028609499999999997,-6.198360655737708,False,False,0.05
SSP2-4.5,2050,Shallow,Northern_Terrace,NO3-,2.05,-0.21999999999999992,0.13325,1.96325,-4.231707317073165,False,False,50.0
SSP2-4.5,2050,Shallow,Brahmaputra_Floodplain,As,0.7136,2.273632,0.09276800000000002,3.08,331.6143497757848,False,False,10.0
SSP2-4.5,2050,Shallow,Brahmaputra_Floodplain,Mn2+,0.36365,-0.12122,0.0378196,0.2802496,-22.934249965626286,False,False,0.4
SSP2-4.5,2050,Shallow,Brahmaputra_Floodplain,Fe2+,2.66452,0.21421600000000005,0.20783256,3.08656856,15.839571855343548,True,True,0.3
SSP2-4.5,2050,Shallow,Brahmaputra_Floodplain,Cr3+,0.0041,0.000316,0.0001599,0.004575900000000001,11.607317073170742,False,False,0.05
SSP2-4.5,2050,Shallow,Brahmaputra_Floodplain,NO3-,1.8,0.12000000000000002,0.11700000000000002,2.0370000000000004,13.166666666666686,False,False,50.0
SSP2-4.5,2050,Shallow,Ganges_Floodplain,As,5.5763,3.34912,0.724919,9.650338999999999,73.05989634704014,False,False,10.0
SSP2-4.5,2050,Shallow,Ganges_Floodplain,Mn2+,0.48376,0.028875999999999968,0.05031104,0.56294704,16.369075574665107,True,True,0.4
SSP2-4.5,2050,Shallow,Ganges_Floodplain,Fe2+,2.83742,-0.01081000000000003,0.22131875999999998,3.0479287599999996,7.419020095720752,True,True,0.3
SSP2-4.5,2050,Shallow,Ganges_Floodplain,Cr3+,0.0053,-0.0017200000000000002,0.00020669999999999998,0.0037866999999999996,-28.552830188679252,False,False,0.05
SSP2-4.5,2050,Shallow,Ganges_Floodplain,NO3-,1.0,0.14,0.065,1.205,20.500000000000007,False,False,50.0
SSP2-4.5,2050,Shallow,GBM_Delta,As,12.426,4.85144,1.6153800000000003,18.89282,52.04265250281668,True,True,10.0
SSP2-4.5,2050,Shallow,GBM_Delta,Mn2+,0.21023,-0.04833200000000001,0.021863920000000002,0.18376192,-12.590058507349097,False,False,0.4
SSP2-4.5,2050,Shallow,GBM_Delta,Fe2+,2.97427,0.6502919999999998,0.23199306000000003,3.8565550600000003,29.66391955000723,True,True,0.3
SSP2-4.5,2050,Shallow,GBM_Delta,Cr3+,0.007,0.0016359999999999997,0.000273,0.008909,27.271428571428576,False,False,0.05
SSP2-4.5,2050,Shallow,GBM_Delta,NO3-,1.7,0.16000000000000006,0.11050000000000001,1.9705000000000001,15.911764705882364,False,False,50.0
SSP2-4.5,2050,Shallow,Meghna_Floodplain,As,22.421,-2.9172,2.9147300000000005,22.418529999999997,-0.011016457785122941,True,True,10.0
SSP2-4.5,2050,Shallow,Meghna_Floodplain,Mn2+,0.56043,0.02354799999999999,0.05828472,0.64226272,14.60177363809931,True,True,0.4
SSP2-4.5,2050,Shallow,Meghna_Floodplain,Fe2+,5.14651,-0.4021280000000001,0.40142777999999996,5.1458097799999996,-0.013605725044750407,True,True,0.3
SSP2-4.5,2050,Shallow,Meghna_Floodplain,Cr3+,0.0097,-0.0020480000000000003,0.0003783,0.0080303,-17.213402061855664,False,False,0.05
SSP2-4.5,2050,Shallow,Meghna_Floodplain,NO3-,2.0,0.11999999999999991,0.13,2.25,12.5,False,False,50.0
SSP2-4.5,2050,Intermediate,Barind_Tract,As,0.9025,1.238224,0.117325,2.258049,150.19933518005544,False,False,10.0
SSP2-4.5,2050,Intermediate,Barind_Tract,Mn2+,0.61833,-0.20853200000000005,0.06430632000000001,0.47410432,-23.32503355813239,True,True,0.4
SSP2-4.5,2050,Intermediate,Barind_Tract,Fe2+,2.69995,-0.027163999999999966,0.21059609999999998,2.8833821,6.793907294579533,True,True,0.3
SSP2-4.5,2050,Intermediate,Barind_Tract,Cr3+,0.0103,-0.00372,0.0004017,0.0069816999999999995,-32.216504854368935,False,False,0.05
SSP2-4.5,2050,Intermediate,Barind_Tract,NO3-,1.0,0.040000000000000036,0.065,1.105,10.499999999999998,False,False,50.0
SSP2-4.5,2050,Intermediate,Northern_Terrace,As,1.8745,1.1043159999999996,0.243685,3.222501,71.9125633502267,False,False,10.0
SSP2-4.5,2050,Intermediate,Northern_Terrace,Mn2+,0.2884,-0.08354,0.0299936,0.2348536,-18.56671289875173,False,False,0.4
SSP2-4.5,2050,Intermediate,Northern_Terrace,Fe2+,7.90227,-1.4529079999999999,0.6163770599999999,7.065739059999999,-10.585957452731941,True,True,0.3
SSP2-4.5,2050,Intermediate,Northern_Terrace,Cr3+,0.0032,-0.00047000000000000004,0.0001248,0.0028548000000000002,-10.787499999999998,False,False,0.05
SSP2-4.5,2050,Intermediate,Northern_Terrace,NO3-,1.6,-0.14,0.10400000000000002,1.564,-2.2500000000000018,False,False,50.0
SSP2-4.5,2050,Intermediate,Brahmaputra_Floodplain,As,1.0627499999999999,1.8883800000000002,0.1381575,3.0892875,190.68807339449546,False,False,10.0
SSP2-4.5,2050,Intermediate,Brahmaputra_Floodplain,Mn2+,0.328785,-0.10303400000000001,0.034193640000000004,0.25994464,-20.93780434022233,False,False,0.4
SSP2-4.5,2050,Intermediate,Brahmaputra_Floodplain,Fe2+,3.790615,0.13740200000000016,0.29566796999999995,4.22368497,11.424794393521896,True,True,0.3
SSP2-4.5,2050,Intermediate,Brahmaputra_Floodplain,Cr3+,0.00515,-0.00166,0.00020085,0.00369085,-28.333009708737865,False,False,0.05
SSP2-4.5,2050,Intermediate,Brahmaputra_Floodplain,NO3-,2.1,-0.16000000000000006,0.1365,2.0765,-1.1190476190476333,False,False,50.0
SSP2-4.5,2050,Intermediate,Ganges_Floodplain,As,4.4356,3.916499999999999,0.576628,8.928728,101.29696095229505,False,False,10.0
SSP2-4.5,2050,Intermediate,Ganges_Floodplain,Mn2+,0.78158,-0.09175200000000001,0.08128432000000002,0.7711123200000001,-1.3392973208116865,True,True,0.4
SSP2-4.5,2050,Intermediate,Ganges_Floodplain,Fe2+,3.90689,-0.546992,0.30473742,3.66463542,-6.200701325094896,True,True,0.3
SSP2-4.5,2050,Intermediate,Ganges_Floodplain,Cr3+,0.0086,-0.00304,0.00033539999999999997,0.005895399999999999,-31.448837209302333,False,False,0.05
SSP2-4.5,2050,Intermediate,Ganges_Floodplain,NO3-,1.1,0.1,0.07150000000000001,1.2715,15.590909090909088,False,False,50.0
SSP2-4.5,2050,Intermediate,GBM_Delta,As,12.187750000000001,0.43013999999999936,1.5844075000000002,14.2022975,16.5292814506369,True,True,10.0
SSP2-4.5,2050,Intermediate,GBM_Delta,Mn2+,0.289755,-0.082582,0.03013452,0.23730752,-18.100629842453106,False,False,0.4
SSP2-4.5,2050,Intermediate,GBM_Delta,Fe2+,4.28583,0.14953199999999994,0.33429474,4.769656739999999,11.288985797383463,True,True,0.3
SSP2-4.5,2050,Intermediate,GBM_Delta,Cr3+,0.01125,-0.0008199999999999998,0.00043874999999999996,0.01086875,-3.3888888888888857,False,False,0.05
SSP2-4.5,2050,Intermediate,GBM_Delta,NO3-,2.8,-0.07999999999999989,0.182,2.9019999999999997,3.642857142857139,False,False,50.0
SSP2-4.5,2050,Intermediate,Meghna_Floodplain,As,7.7431,12.683860000000001,1.0066030000000001,21.433563,176.80855213028372,False,True,10.0
SSP2-4.5,2050,Intermediate,Meghna_Floodplain,Mn2+,0.26086,0.18219600000000002,0.02712944,0.47018544,80.24436095990188,False,True,0.4
SSP2-4.5,2050,Intermediate,Meghna_Floodplain,Fe2+,2.02999,0.13468,0.15833922,2.3230092200000003,14.43451544096277,True,True,0.3
SSP2-4.5,2050,Intermediate,Meghna_Floodplain,Cr3+,0.0193,-0.00732,0.0007527,0.012732700000000001,-34.02746113989637,False,False,0.05
SSP2-4.5,2050,Intermediate,Meghna_Floodplain,NO3-,1.6,0.17999999999999988,0.10400000000000002,1.8840000000000001,17.750000000000004,False,False,50.0
SSP2-4.5,2050,Intermediate,Eastern_Hills,As,0.35475,-0.011618000000000017,0.0461175,0.38924949999999997,9.725017618040862,False,False,10.0
SSP2-4.5,2050,Intermediate,Eastern_Hills,Mn2+,0.25305,-0.06972,0.026317200000000002,0.2096472,-17.15186721991701,False,False,0.4
SSP2-4.5,2050,Intermediate,Eastern_Hills,Fe2+,3.8976300000000004,-0.7814700000000001,0.30401514,3.4201751400000004,-12.249876463389288,True,True,0.3
SSP2-4.5,2050,Intermediate,Eastern_Hills,Cr3+,0.0049499999999999995,-0.0015799999999999998,0.00019304999999999998,0.00356305,-28.019191919191915,False,False,0.05
SSP2-4.5,2050,Intermediate,Eastern_Hills,NO3-,1.4,0.08000000000000007,0.091,1.571,12.214285714285717,False,False,50.0
SSP2-4.5,2050,Medium_Deep,Northern_Terrace,As,4.0949,1.9596680000000002,0.5323370000000001,6.586905,60.85630906737649,False,False,10.0
SSP2-4.5,2050,Medium_Deep,Northern_Terrace,Mn2+,0.36571,-0.12024399999999999,0.03803384,0.28349984,-22.479604057860048,False,False,0.4
SSP2-4.5,2050,Medium_Deep,Northern_Terrace,Fe2+,4.83835,-0.031340000000000146,0.3773913,5.1844013,7.152258517883165,True,True,0.3
SSP2-4.5,2050,Medium_Deep,Northern_Terrace,Cr3+,0.0041,-0.0012400000000000002,0.0001599,0.0030199000000000003,-26.34390243902439,False,False,0.05
SSP2-4.5,2050,Medium_Deep,Northern_Terrace,NO3-,1.3,0.07999999999999999,0.0845,1.4645000000000001,12.65384615384616,False,False,50.0
SSP2-4.5,2050,Medium_Deep,Brahmaputra_Floodplain,As,0.4419,0.9409820000000001,0.05744700000000001,1.4403290000000002,225.9400316813759,False,False,10.0
SSP2-4.5,2050,Medium_Deep,Brahmaputra_Floodplain,Mn2+,0.24042999999999998,-0.07163199999999997,0.025004719999999998,0.19380272,-19.39328702740921,False,False,0.4
SSP2-4.5,2050,Medium_Deep,Brahmaputra_Floodplain,Fe2+,3.21312,0.00875199999999996,0.25062336,3.47249536,8.072383228762074,True,True,0.3
SSP2-4.5,2050,Medium_Deep,Brahmaputra_Floodplain,Cr3+,0.0025,-0.0006000000000000001,9.75e-05,0.0019975,-20.099999999999994,False,False,0.05
SSP2-4.5,2050,Medium_Deep,Brahmaputra_Floodplain,NO3-,2.4,-0.2799999999999999,0.156,2.2760000000000002,-5.166666666666653,False,False,50.0
SSP2-4.5,2050,Medium_Deep,Ganges_Floodplain,As,2.9532,2.5228479999999998,0.383916,5.859964,98.42760395503183,False,False,10.0
SSP2-4.5,2050,Medium_Deep,Ganges_Floodplain,Mn2+,0.62914,-0.03377600000000003,0.06543056000000001,0.66079456,5.031401595829227,True,True,0.4
SSP2-4.5,2050,Medium_Deep,Ganges_Floodplain,Fe2+,2.81262,-0.28588399999999986,0.21938436,2.74612036,-2.3643307663317468,True,True,0.3
SSP2-4.5,2050,Medium_Deep,Ganges_Floodplain,Cr3+,0.007,-0.0024000000000000002,0.000273,0.004873,-30.385714285714293,False,False,0.05
SSP2-4.5,2050,Medium_Deep,Ganges_Floodplain,NO3-,1.1,0.039999999999999945,0.07150000000000001,1.2115,10.13636363636363,False,False,50.0
SSP2-4.5,2050,Medium_Deep,GBM_Delta,As,3.42075,1.9587780000000004,0.4446975,5.824225500000001,70.26165314623988,False,False,10.0
SSP2-4.5,2050,Medium_Deep,GBM_Delta,Mn2+,0.25886,-0.06870399999999999,0.02692144,0.21707743999999998,-16.14098740632002,False,False,0.4
SSP2-4.5,2050,Medium_Deep,GBM_Delta,Fe2+,2.659815,0.4301439999999999,0.20746557000000002,3.29742457,23.971951808678423,True,True,0.3
SSP2-4.5,2050,Medium_Deep,GBM_Delta,Cr3+,0.0135,-0.0012000000000000003,0.0005265,0.0128265,-4.9888888888888925,False,False,0.05
SSP2-4.5,2050,Medium_Deep,GBM_Delta,NO3-,2.1500000000000004,-0.14000000000000012,0.13975000000000004,2.14975,-0.011627906976758395,False,False,50.0
SSP2-4.5,2050,Medium_Deep,Meghna_Floodplain,As,2.7743,2.071422,0.360659,5.206381,87.66467216955628,False,False,10.0
SSP2-4.5,2050,Medium_Deep,Meghna_Floodplain,Mn2+,0.29354,0.10646399999999998,0.030528160000000006,0.43053216000000005,46.668992300878934,False,True,0.4
SSP2-4.5,2050,Medium_Deep,Meghna_Floodplain,Fe2+,3.8668250000000004,-0.1560640000000003,0.30161235000000003,4.01237335,3.764027335087557,True,True,0.3
SSP2-4.5,2050,Medium_Deep,Meghna_Floodplain,Cr3+,0.024,-0.00848,0.000936,0.016456000000000002,-31.433333333333323,False,False,0.05
SSP2-4.5,2050,Medium_Deep,Meghna_Floodplain,NO3-,1.7,-0.059999999999999956,0.11050000000000001,1.7505,2.9705882352941173,False,False,50.0
SSP2-4.5,2050,Medium_Deep,Eastern_Hills,As,0.09455,0.8817640000000001,0.0122915,0.9886055000000001,945.5901639344264,False,False,10.0
SSP2-4.5,2050,Medium_Deep,Eastern_Hills,Mn2+,0.1451,-0.022900000000000004,0.0150904,0.1372904,-5.3822191592005515,False,False,0.4
SSP2-4.5,2050,Medium_Deep,Eastern_Hills,Fe2+,3.567005,-0.5749240000000001,0.27822639,3.2703073899999997,-8.317835551113617,True,True,0.3
SSP2-4.5,2050,Medium_Deep,Eastern_Hills,Cr3+,0.0068000000000000005,-0.0012360000000000003,0.0002652,0.0058292000000000005,-14.276470588235293,False,False,0.05
SSP2-4.5,2050,Medium_Deep,Eastern_Hills,NO3-,1.2,0.1,0.078,1.3780000000000001,14.833333333333348,False,False,50.0
SSP2-4.5,2050,Deep,Northern_Terrace,As,1.7324,0.8469159999999999,0.22521200000000002,2.804528,61.88686215654583,False,False,10.0
SSP2-4.5,2050,Deep,Northern_Terrace,Mn2+,0.23079,-0.06503600000000001,0.024002159999999998,0.18975615999999998,-17.77973049092249,False,False,0.4
SSP2-4.5,2050,Deep,Northern_Terrace,Fe2+,2.81453,0.01974,0.21953334,3.05380334,8.501360440286655,True,True,0.3
SSP2-4.5,2050,Deep,Northern_Terrace,Cr3+,0.0041,-0.0012400000000000002,0.0001599,0.0030199000000000003,-26.34390243902439,False,False,0.05
SSP2-4.5,2050,Deep,Northern_Terrace,NO3-,1.2,-0.039999999999999945,0.078,1.238,3.1666666666666696,False,False,50.0
SSP2-4.5,2050,Deep,Brahmaputra_Floodplain,As,0.2965,1.070744,0.038545,1.405789,374.12782462057334,False,False,10.0
