iteration,scenario,dalys_averted,total_cost_usd,cost_per_daly,as_reduction_pct,mn_reduction_pct,fe_reduction_pct
482,S3_multi_treatment,43837181.79944137,808000000,18.43184180262009,60.209047813036165,89.99978616615589,78.18738244821955
482,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
482,S5_fertilizer_policy,14708962.250575043,50000000,3.3992880767672964,31.898996412051606,,
483,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
483,S2_po4_removal,28608965.08382023,151500000,5.29554283267942,60.29040285991669,5.335295218240234,
483,S3_multi_treatment,55836614.9685201,808000000,14.4707912622486,94.54760143296535,60.26039510443144,99.74130247370634
483,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
483,S5_fertilizer_policy,10434128.874230199,50000000,4.791966881249477,22.628261181983863,,
484,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
484,S2_po4_removal,32284941.770952865,151500000,4.692590157814882,61.56423175456739,25.71882274988817,
484,S3_multi_treatment,68097435.54310308,808000000,11.86535136831352,98.05240733081918,72.46437904401134,96.62598461020954
484,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
484,S5_fertilizer_policy,3289517.31783738,50000000,15.199798380411442,7.133902401236655,,
485,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
485,S2_po4_removal,20316345.081397556,151500000,7.45704994638624,39.77819512838725,13.028939081517748,
485,S3_multi_treatment,52992768.68857929,808000000,15.24736336665753,83.54461257217915,75.39476048617804,97.70472426115215
485,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
485,S5_fertilizer_policy,10563453.440294787,50000000,4.733300552002498,22.908724466789888,,
486,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
486,S2_po4_removal,31728941.590807,151500000,4.774820476327989,67.7195780918205,3.3178359155957327,
486,S3_multi_treatment,56015168.546443835,808000000,14.42466426446728,91.12136979447449,76.32142453130825,78.07814863387266
486,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
486,S5_fertilizer_policy,8693429.563949786,50000000,5.751470076589994,18.853245643350284,,
487,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
487,S2_po4_removal,35162876.56076957,151500000,4.308521225166917,73.7368201638257,7.669093303141279,
487,S3_multi_treatment,50175643.14212765,808000000,16.10343085610796,78.28211643604222,75.31704726923427,85.55285408235919
487,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
487,S5_fertilizer_policy,2862046.388183862,50000000,17.47001732970791,6.2068557871398085,,
488,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
488,S2_po4_removal,22215033.78609074,151500000,6.819706035957374,42.874252248510224,16.137774358636854,
488,S3_multi_treatment,45705819.792823136,808000000,17.67827387546114,71.63364254819355,63.478546751186514,98.05510920733792
488,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
488,S5_fertilizer_policy,4852810.371842474,50000000,10.303308015107218,10.52418097229929,,
489,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
489,S2_po4_removal,29783484.555615872,151500000,5.086711721628746,59.803962304599764,14.566961941255038,
489,S3_multi_treatment,56450297.90873354,808000000,14.313476277952338,86.91611633578793,88.03822889277176,97.29084950859057
489,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
489,S5_fertilizer_policy,6045358.8715085685,50000000,8.270807583590637,13.110434146656194,,
490,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
490,S2_po4_removal,29756495.91950292,151500000,5.091325282715976,64.18680877293606,1.0512125516796489,
490,S3_multi_treatment,50540882.647522435,808000000,15.98705755962117,90.3597526313543,41.73279733305435,81.86153214717652
490,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
490,S5_fertilizer_policy,9615892.13156765,50000000,5.199725549734162,20.853769516714884,,
491,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
491,S2_po4_removal,30103888.6672597,151500000,5.032572425261721,60.85961896495201,13.468984893162187,
491,S3_multi_treatment,57129313.35540972,808000000,14.143352204730961,96.2329172454846,63.6630566327549,99.74115753412549
491,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
491,S5_fertilizer_policy,6178793.057948202,50000000,8.09219527682378,13.399809872963273,,
492,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
492,S2_po4_removal,35043234.055864386,151500000,4.323231119550363,73.88215445064603,6.437227480363861,
492,S3_multi_treatment,46933272.165290214,808000000,17.215931528370213,75.67354597123486,60.05553250604944,94.31034131761764
492,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
492,S5_fertilizer_policy,9389223.993411109,50000000,5.325253720125062,20.362199411182846,,
493,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
493,S2_po4_removal,36837536.995347045,151500000,4.1126528089849215,70.97924653404358,27.112876111187045,
493,S3_multi_treatment,56595621.98618939,808000000,14.276722680018787,94.39971751413216,65.80169873872077,99.3420364666259
493,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
493,S5_fertilizer_policy,7560993.931905277,50000000,6.612887201114393,16.39735789626908,,
494,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
494,S2_po4_removal,19563526.624554187,151500000,7.744002546547631,41.47904286776269,2.8847134904059266,
494,S3_multi_treatment,58138566.2022378,808000000,13.897831556239849,93.59961941088353,82.73411281303211,78.36601100556338
494,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
494,S5_fertilizer_policy,10541687.288510434,50000000,4.743073725445817,22.86152070177609,,
495,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
495,S2_po4_removal,23382531.453261197,151500000,6.479195817733844,50.55377679907419,0.47288803188093137,
495,S3_multi_treatment,54264313.06315709,808000000,14.890080688197155,90.78955391568782,61.96081345877854,96.62658960724212
495,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
495,S5_fertilizer_policy,15197193.878348075,50000000,3.2900810768254125,32.957813388889875,,
496,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
496,S2_po4_removal,34650015.28704047,151500000,4.3722924433070265,72.68286074994522,7.491765244319995,
496,S3_multi_treatment,52295453.41561709,808000000,15.45067395397523,92.14900386422397,45.430265594737314,93.70905472731337
496,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
496,S5_fertilizer_policy,6540271.711448811,50000000,7.644942321352567,14.183740518417062,,
497,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
497,S2_po4_removal,37007911.63389975,151500000,4.09371924302867,76.1175489240978,12.600683691655505,
497,S3_multi_treatment,49759170.90326086,808000000,16.23821268185659,84.49412043785628,56.15702990671525,73.4354596371095
497,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
497,S5_fertilizer_policy,12090178.316537984,50000000,4.135588300761926,26.21969845121006,,
498,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
498,S2_po4_removal,25807228.16322688,151500000,5.870448350430547,53.18714131902493,8.461205790931368,
498,S3_multi_treatment,55469914.93124771,808000000,14.566454644855272,88.51787219986929,79.24042962922493,84.91020079017841
498,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
498,S5_fertilizer_policy,11781240.126174562,50000000,4.2440353871503085,25.549711129326496,,
499,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
499,S2_po4_removal,27545037.577276543,151500000,5.500083257282644,56.9970812537827,8.335853649323044,
499,S3_multi_treatment,57825016.251975566,808000000,13.973191057640127,90.66680819679502,87.02307657902304,90.84384222449074
499,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
499,S5_fertilizer_policy,12331653.170328975,50000000,4.054606410785565,26.743379548724427,,
500,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
500,S2_po4_removal,14304149.125580005,151500000,10.591332533654425,29.76374491232506,3.8262745057870786,
500,S3_multi_treatment,54912202.00420493,808000000,14.714398084748577,87.95089661101987,74.5677860498844,98.12040539381613
500,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
500,S5_fertilizer_policy,8144252.146146461,50000000,6.139299115838159,17.66225689909654,,
501,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
501,S2_po4_removal,31865571.81013616,151500000,4.754347447542402,66.88711888825148,6.752834269761468,
501,S3_multi_treatment,53813419.52601534,808000000,15.014842154927244,87.3179856655983,70.19262788995839,93.50046174715128
501,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
501,S5_fertilizer_policy,13582259.016991451,50000000,3.6812727498017694,29.455540388896416,,
502,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
502,S2_po4_removal,36335268.55063638,151500000,4.169502690997631,78.49930262999038,0.913488175205781,
502,S3_multi_treatment,47106911.55118492,808000000,17.152472395097522,74.12658445189561,67.84147168392512,84.91630491909152
502,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
502,S5_fertilizer_policy,2523543.7916584313,50000000,19.813406910264405,5.4727528009408575,,
503,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
503,S2_po4_removal,37071253.3679329,151500000,4.08672451660481,79.14420953454415,3.8081481042553116,
503,S3_multi_treatment,56991559.51169468,808000000,14.177537988484037,88.35763137412698,87.03491931460337,98.20810700288784
503,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
503,S5_fertilizer_policy,3916325.064528972,50000000,12.767070959676236,8.493246297980885,,
504,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
504,S2_po4_removal,32132676.95779606,151500000,4.714826598449431,68.11077799031501,4.791849709819653,
504,S3_multi_treatment,53138238.622331984,808000000,15.205622560105489,93.01289868534455,47.98752060618284,95.53613902590435
504,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
504,S5_fertilizer_policy,6385041.84059979,50000000,7.8308022481655595,13.847096980354934,,
505,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
505,S2_po4_removal,24845905.63311083,151500000,6.097584134671426,49.97216371771108,11.90050381760342,
505,S3_multi_treatment,50240027.283966415,808000000,16.082793813646372,87.08979346390278,46.65166951390835,96.67217189288493
505,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
505,S5_fertilizer_policy,8636132.558084577,50000000,5.789628594016114,18.728986912286906,,
506,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
506,S2_po4_removal,36796743.38398946,151500000,4.117212178779897,75.82159492395328,12.107688663430375,
506,S3_multi_treatment,55872862.76128095,808000000,14.461403265700069,89.88044840407164,75.77063021905501,94.54835841316579
506,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
506,S5_fertilizer_policy,6220058.38077087,50000000,8.038509759743341,13.489301052710555,,
507,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
507,S2_po4_removal,36240476.088623844,151500000,4.180408657698539,74.14749899221577,13.531063302480453,
507,S3_multi_treatment,57277687.43038037,808000000,14.10671478282192,96.90802334397868,62.63732718623297,99.50048501202035
507,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
507,S5_fertilizer_policy,9303720.376909636,50000000,5.374194190540389,20.176769636496267,,
508,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
508,S2_po4_removal,31582563.503430493,151500000,4.796950696657163,65.1225584138565,10.25490539981601,
508,S3_multi_treatment,56158973.55439995,808000000,14.387727354334714,93.6513907920118,67.29670414335203,89.13574118113527
508,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
508,S5_fertilizer_policy,13618842.858666964,50000000,3.671383870045923,29.53487894551691,,
509,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
509,S2_po4_removal,25781764.580259375,151500000,5.876246349561378,52.05539252866209,11.737231476271697,
509,S3_multi_treatment,45882886.95632179,808000000,17.610051450537007,64.95732478906382,88.67284629612156,80.02539624109937
509,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
509,S5_fertilizer_policy,18561039.07083232,50000000,2.6938147055879176,40.252908984199905,,
510,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
510,S2_po4_removal,25091208.489417598,151500000,6.0379714298694,51.68111630910695,8.318814650110319,
510,S3_multi_treatment,68101587.36481592,808000000,11.864627995696999,98.57491380108317,95.71206661960044,97.67758655114987
510,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
510,S5_fertilizer_policy,13762457.651239358,50000000,3.6330720331406305,29.846333123924733,,
511,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
511,S2_po4_removal,31077938.018441446,151500000,4.874840792529443,61.584646772800575,17.69095585138522,
511,S3_multi_treatment,48062032.24075301,808000000,16.81160704883545,69.45293048390754,85.30465222495629,99.80607113977076
511,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
511,S5_fertilizer_policy,7967754.046622515,50000000,6.275294105143057,17.27948943069623,,
512,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
512,S2_po4_removal,37938472.154476956,151500000,3.9933078850177717,81.5899121503702,2.0888180386276876,
512,S3_multi_treatment,51999316.74760339,808000000,15.538665708280488,90.78369853186312,49.73880701052054,83.46066138841636
512,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
512,S5_fertilizer_policy,7798025.830474541,50000000,6.411879248283704,16.911403656479454,,
513,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
513,S2_po4_removal,35994915.29851203,151500000,4.20892780948599,73.12314335694101,15.027722735569867,
513,S3_multi_treatment,57938436.25193705,808000000,13.945837207040366,90.63844455634155,87.05900867774868,94.72768165200269
513,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
513,S5_fertilizer_policy,12511102.606634788,50000000,3.9964503187340497,27.132547514985326,,
514,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
514,S2_po4_removal,31990494.356469736,151500000,4.735781770417085,67.1954218778234,6.63906245872513,
514,S3_multi_treatment,53762139.038396694,808000000,15.029163914459017,87.31156722777524,69.2681051270941,96.44466107911883
514,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
514,S5_fertilizer_policy,5142226.251721397,50000000,9.723415025401136,11.151830697451532,,
515,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
515,S2_po4_removal,26429894.223490067,151500000,5.732145528806223,54.84473312814112,7.526260820525332,
515,S3_multi_treatment,53054887.61203186,808000000,15.229511103832037,91.17827242941279,54.31408287287445,89.24733349252045
515,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
515,S5_fertilizer_policy,7753979.722304247,50000000,6.448301619383332,16.81588184994044,,
516,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
516,S2_po4_removal,20200203.149063915,151500000,7.499924574125908,42.57898862002551,3.739229510579176,
516,S3_multi_treatment,52241310.690119326,808000000,15.466686982507529,84.65957599603446,67.83064517467378,93.87294075532411
516,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
516,S5_fertilizer_policy,8878882.109964848,50000000,5.631339551618166,19.255432418947535,,
517,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
517,S2_po4_removal,30031111.13973111,151500000,5.044768383530297,64.19749120572644,2.8310547635757684,
517,S3_multi_treatment,57609058.602520555,808000000,14.025572012465549,92.67021325075785,78.20422848006228,97.14893526752306
517,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
517,S5_fertilizer_policy,8946364.819587126,50000000,5.5888621812661,19.401780657215152,,
518,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
518,S2_po4_removal,26657984.35727404,151500000,5.683100341330229,55.03506630198724,8.452352939330634,
518,S3_multi_treatment,53295383.425883375,808000000,15.160787821775715,93.51957066007154,48.19767082227269,92.0605408265019
518,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
518,S5_fertilizer_policy,5153032.789884597,50000000,9.703023838340403,11.175266594302883,,
519,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
519,S2_po4_removal,34854546.46380621,151500000,4.346635241899395,72.04559553555069,10.780879187300435,
519,S3_multi_treatment,52663714.94711624,808000000,15.342632034435399,82.80638786316302,77.23592116718335,89.11818242271491
519,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
519,S5_fertilizer_policy,8332873.440412059,50000000,6.000331141178055,18.07131566792843,,
520,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
520,S2_po4_removal,26767476.73522257,151500000,5.659853616334535,55.47084109742261,7.848833073423702,
520,S3_multi_treatment,49884799.50035147,808000000,16.197318784338446,75.79274491144574,78.81568101965449,96.0410557387879
520,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
520,S5_fertilizer_policy,8281719.854842685,50000000,6.0373933043343415,17.960380034622457,,
521,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
521,S2_po4_removal,29891107.68633253,151500000,5.068396982466868,62.73418891898955,6.360128412283116,
521,S3_multi_treatment,68092072.36474101,808000000,11.866285926383307,97.37745171153259,81.45810036831313,97.26148441151913
521,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
521,S5_fertilizer_policy,1838306.159488991,50000000,27.198951459695326,3.9866933225353396,,
522,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
522,S2_po4_removal,40372281.48301259,151500000,3.752574648617432,83.2724878058969,13.030663349647522,
522,S3_multi_treatment,50469887.05378484,808000000,16.009546427930957,84.04042483615642,58.54557761520767,91.33793885882999
522,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
522,S5_fertilizer_policy,6298393.281932019,50000000,7.938532537088983,13.659184195281007,,
523,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
523,S2_po4_removal,32717712.976032592,151500000,4.630519257595466,68.71891678070183,6.8021987444214504,
523,S3_multi_treatment,50918591.5589855,808000000,15.868467199529478,82.32886364810103,66.0973901510876,94.34223076510771
523,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
523,S5_fertilizer_policy,6359089.885709569,50000000,7.862760379022514,13.790815558061102,,
524,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
524,S2_po4_removal,28079473.487583034,151500000,5.395400311440829,59.2906481204926,4.883261037665145,
524,S3_multi_treatment,54103244.901511736,808000000,14.93440922944389,85.89719475942496,76.55657336261137,92.88042502358736
524,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
524,S5_fertilizer_policy,12860435.996319883,50000000,3.8878930709898096,27.890138999302266,,
525,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
525,S2_po4_removal,29735175.137533873,151500000,5.094975876189336,60.11158981147947,13.311984180982916,
525,S3_multi_treatment,54595117.11549588,808000000,14.799858351630188,95.49550556680164,51.00181150669333,90.89635173472051
525,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
525,S5_fertilizer_policy,8914946.836901091,50000000,5.608558403628171,19.333645183080183,,
526,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
526,S2_po4_removal,31787769.750876285,151500000,4.765983936190542,67.07347008984888,5.672278220877871,
526,S3_multi_treatment,58159418.09110629,808000000,13.892848768436338,93.1959774755367,79.90104922090052,98.77923863917573
526,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
526,S5_fertilizer_policy,11352437.209144138,50000000,4.4043405903823105,24.619775864090816,,
527,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
527,S2_po4_removal,28698306.88048224,151500000,5.279057075769002,61.85520812219838,1.1629867145619932,
527,S3_multi_treatment,52256881.093848735,808000000,15.46207854519491,86.46744498969743,63.90206019097122,86.72536138865705
527,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
527,S5_fertilizer_policy,3266108.79824923,50000000,15.30873681452439,7.083136870016073,,
528,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
528,S2_po4_removal,26906778.386385404,151500000,5.630551447833595,56.827394971951705,4.639978656723792,
528,S3_multi_treatment,55819049.30092893,808000000,14.475345068024177,94.91698822142122,62.70466845140603,81.83035584817442
528,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
528,S5_fertilizer_policy,14747836.315309867,50000000,3.390327837317704,31.98330172403573,,
529,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
529,S2_po4_removal,31941711.693567216,151500000,4.743014446233036,64.66013960429784,14.032346788197666,
529,S3_multi_treatment,68066497.3303856,808000000,11.870744517351568,94.15883543844484,93.47970647792596,74.38650276146946
529,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
529,S5_fertilizer_policy,4407139.29490529,50000000,11.345227970851896,9.557664107139829,,
530,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
530,S2_po4_removal,13922822.435044318,151500000,10.88141436169352,27.40981708601295,8.473013731237849,
530,S3_multi_treatment,56503567.519487284,808000000,14.29998202717611,89.72683338574736,80.39215647693327,94.58892745161357
530,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
530,S5_fertilizer_policy,7282687.368531711,50000000,6.865597473818333,15.793800696565457,,
531,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
531,S2_po4_removal,31908865.41415759,151500000,4.747896800266086,64.4280685482847,14.521800269667883,
531,S3_multi_treatment,54643285.68195685,808000000,14.78681213832646,93.24842077346338,57.2770712240376,95.178479173458
531,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
531,S5_fertilizer_policy,5787728.58865495,50000000,8.638967642333734,12.55171713260842,,
532,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
532,S2_po4_removal,26319861.09268953,151500000,5.756109405990744,55.9898655535165,3.315282790457646,
532,S3_multi_treatment,56357951.440906234,808000000,14.33692991568764,95.01006090644249,64.15935386797933,90.67144246511955
532,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
532,S5_fertilizer_policy,11858967.839829646,50000000,4.216218533966296,25.718277477975814,,
533,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
533,S2_po4_removal,33781791.63899282,151500000,4.484664449387293,71.07914855999827,6.642165077271067,
533,S3_multi_treatment,56124712.83401121,808000000,14.396510185979201,86.99371184395399,85.42602336835628,98.39604746082206
533,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
533,S5_fertilizer_policy,16333313.304516263,50000000,3.0612282436396225,35.42169009763486,,
534,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
534,S2_po4_removal,25259784.542919874,151500000,5.997675860717676,52.32489720665381,7.472230734946378,
534,S3_multi_treatment,53952626.02106947,808000000,14.97610143544193,88.54029504028799,66.9976648365189,95.41589399989631
534,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
534,S5_fertilizer_policy,11190616.173277505,50000000,4.468029215352493,24.268838214339024,,
535,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
535,S2_po4_removal,21094120.39503172,151500000,7.182096108434209,42.72196130334525,9.203638550032737,
535,S3_multi_treatment,53806770.078653,808000000,15.016697690994864,88.44079997463471,70.8697463031653,73.38441388455877
535,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
535,S5_fertilizer_policy,10190591.888616093,50000000,4.906486350008285,22.100107985452105,,
536,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
536,S2_po4_removal,35664107.93215289,151500000,4.24796830158243,70.58415705372441,20.57102894412151,
536,S3_multi_treatment,43837652.478346586,808000000,18.43164390244455,64.87101804116405,72.81684324000655,92.7668066469099
536,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
536,S5_fertilizer_policy,17416241.19031571,50000000,2.870883530701359,37.77021150622547,,
537,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
537,S2_po4_removal,34838877.13149075,151500000,4.348590209385929,70.24967208755722,16.142722470745436,
537,S3_multi_treatment,68111825.87020957,808000000,11.862844516012295,99.86342898405996,85.43289590732789,74.39768191227576
537,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
537,S5_fertilizer_policy,10187589.116654448,50000000,4.907932527261145,22.09359594127118,,
538,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
538,S2_po4_removal,32308285.52960944,151500000,4.689199612933822,68.12123560342917,5.918971878855079,
538,S3_multi_treatment,43568609.71517266,808000000,18.545462094894802,67.34967124747193,68.86517043435582,66.67648513510932
538,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
538,S5_fertilizer_policy,7427687.220570803,50000000,6.731570476140432,16.10825862236251,,
539,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
539,S2_po4_removal,41724934.203333765,151500000,3.6309224422430693,86.62504348439846,11.755317777302514,
539,S3_multi_treatment,48493767.83224715,808000000,16.661934844804946,77.70024880871067,65.74891858691863,86.71538178574993
539,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
539,S5_fertilizer_policy,10980468.510496058,50000000,4.5535397649203935,23.81309569308777,,
540,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
540,S2_po4_removal,20421931.194697343,151500000,7.418495271364822,41.445767048587875,8.651102765806003,
540,S3_multi_treatment,53133055.873796225,808000000,15.20710575953309,95.03204158293603,41.08551749134705,99.05219343535252
540,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
540,S5_fertilizer_policy,16290607.426679276,50000000,3.0692532629639424,35.32907481854931,,
541,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
541,S2_po4_removal,25196477.585717127,151500000,6.012745213476953,52.95319834918727,5.142419010204076,
541,S3_multi_treatment,45996559.39537969,808000000,17.56653129323327,79.07177793831792,46.81991651831081,78.32779312585401
541,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
541,S5_fertilizer_policy,5200273.077023543,50000000,9.614879691783084,11.277715545104334,,
542,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
542,S2_po4_removal,25068902.346579716,151500000,6.043343976752534,52.29159609571876,6.313824830278686,
542,S3_multi_treatment,56888668.601460926,808000000,14.20317999812093,93.00271148411912,72.37916411766548,97.4354624266497
542,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
542,S5_fertilizer_policy,2876471.6382814273,50000000,17.382406742544116,6.2381395033712135,,
543,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
543,S2_po4_removal,34998128.035754785,151500000,4.328802953267231,75.63351925558015,0.8098896176428151,
543,S3_multi_treatment,54195004.02330439,808000000,14.909123351158938,86.81734581661073,74.83356580311953,90.5879131685212
543,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
543,S5_fertilizer_policy,13400660.873570368,50000000,3.7311592668249047,29.06171256972462,,
544,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
544,S2_po4_removal,34599635.21618919,151500000,4.378658880458747,71.10669912236716,11.955764584851043,
544,S3_multi_treatment,55088737.81093515,808000000,14.667244741984478,92.30646730694794,67.69780608164325,72.74576384631786
544,S4_seasonal_switch,26011605.804593824,101000000,3.882882154940343,,,
544,S5_fertilizer_policy,13055866.074419156,50000000,3.829696146927155,28.313963824867432,,
545,S1_deepen_wells,34513052.90649356,2525000000,73.16072579383224,,,
545,S2_po4_removal,36370256.676005855,151500000,4.165491636465338,77.42768616623808,4.405479548807087,
